alpha,stub_gamma,degree,dim,n_clusters,latent_weight,age_weight,mean_degree,gamma,ks,C,age_assort,phq9_assort,lcc
4.45068359375,2.43896484375,7.81640625,4,7,4.21337890625,2.70166015625,6.68,6.831596126803116,0.15737625407851163,0.23106531997589866,0.6454012414006052,0.11305503081395622,1.0
2.90380859375,2.43896484375,7.81640625,4,7,4.21337890625,2.70166015625,6.7,9.32224416631289,0.1293032138335135,0.155967033020262,0.5327845213407932,0.09950547894722436,1.0
4.45068359375,1.50439453125,7.81640625,4,7,4.21337890625,2.70166015625,5.42,2.04933428746879,0.12218763289492796,0.15632929512014895,0.4013398689360921,0.049581077352322867,0.79
4.45068359375,2.43896484375,7.66015625,4,7,4.21337890625,2.70166015625,6.51,8.948486683320802,0.14783627663139687,0.20073057192755794,0.6593967579751733,0.15114458904993064,1.0
4.45068359375,2.43896484375,7.81640625,4,7,4.21337890625,2.70166015625,6.68,6.831596126803116,0.15737625407851163,0.23106531997589866,0.6454012414006052,0.11305503081395622,1.0
4.45068359375,2.43896484375,7.81640625,4,4,4.21337890625,2.70166015625,6.76,21.10027955208964,0.14105517819991997,0.21980189189305135,0.6460292411107691,0.039553650042803944,1.0
4.45068359375,2.43896484375,7.81640625,4,7,16.24853515625,2.70166015625,6.73,7.191463509875399,0.1773896102471894,0.23235852969979714,0.30705914574787185,0.01767114027743543,1.0
4.45068359375,2.43896484375,7.81640625,4,7,4.21337890625,2.67529296875,6.64,11.985810590731559,0.16937230699973782,0.20185493210318875,0.6105390027982885,0.13053099489029135,1.0
2.90380859375,1.50439453125,7.66015625,4,4,16.24853515625,2.67529296875,5.55,2.023602199100079,0.11745476897339246,0.14877556022840469,0.1327736408762848,-0.02492247160881209,0.87
3.32568359375,2.06396484375,4.81640625,3,9,9.08837890625,3.82666015625,3.96,3.3132240308276577,0.1693923211193562,0.1645791773585891,0.7453919798555723,0.21882782027252912,1.0
4.02880859375,2.06396484375,4.81640625,3,9,9.08837890625,3.82666015625,4.01,4.952749131239032,0.14461109319038223,0.18955372500736278,0.7411369323881349,0.13900676079765936,1.0
3.32568359375,1.87939453125,4.81640625,3,9,9.08837890625,3.82666015625,3.34,5.915814031125866,0.10531794251340748,0.10135133537772853,0.670107861646693,0.02454068380524912,0.795
3.32568359375,2.06396484375,6.66015625,3,9,9.08837890625,3.82666015625,5.24,3.754906036605358,0.13519090948228063,0.15491345943358323,0.7183178912872441,0.22679201918137987,1.0
3.32568359375,2.06396484375,4.81640625,5,9,9.08837890625,3.82666015625,3.19,11.944612108019392,0.11529171709119856,0.07766412489013107,0.3381200161628908,-0.008807783933502051,0.625
3.32568359375,2.06396484375,4.81640625,3,6,9.08837890625,3.82666015625,3.98,6.341103559148118,0.14548597809580355,0.1560255732829262,0.6842159474719077,0.1716027267574009,1.0
3.32568359375,2.06396484375,4.81640625,3,9,1.62353515625,3.82666015625,3.97,3.3021102014137877,0.16816322506454107,0.12424188788507667,0.8569644331481662,0.2787834918457118,1.0
3.32568359375,2.06396484375,4.81640625,3,9,9.08837890625,3.80029296875,3.97,3.3103610880865686,0.16907689959274586,0.16676353782619768,0.7014344188247681,0.10911512510263605,0.985
4.02880859375,1.87939453125,6.66015625,5,6,1.62353515625,3.80029296875,3.71,2.3422643660906344,0.15354406355891687,0.09590473758255424,0.5713915685207974,0.0987317301445709,0.71
1.07568359375,2.81396484375,6.81640625,5,5,18.83837890625,1.57666015625,6.42,7.166736463162209,0.15834358538974347,0.0669985706158306,-0.023992081147969916,0.001997664187573294,1.0
1.77880859375,2.81396484375,6.81640625,5,5,18.83837890625,1.57666015625,6.39,7.245404655291246,0.1595481175799821,0.11318786322037094,0.05323173617263411,0.0177776376963577,1.0
1.07568359375,2.62939453125,6.81640625,5,5,18.83837890625,1.57666015625,5.75,3.8881234372975957,0.16614406578825036,0.06525840340056585,0.013867535269142084,0.03448916302800711,1.0
1.07568359375,2.81396484375,4.66015625,5,5,18.83837890625,1.57666015625,4.15,6.187113343109941,0.15755120442453685,0.04209936846778953,-0.01610422409673922,-0.07236673422250721,1.0
1.07568359375,2.81396484375,6.81640625,3,5,18.83837890625,1.57666015625,6.19,8.17918908902545,0.15310000557785974,0.06168182879212286,0.18544086747418345,0.04377682696746575,1.0
1.07568359375,2.81396484375,6.81640625,5,10,18.83837890625,1.57666015625,5.77,5.544615746844298,0.16991201493725117,0.06484406954414691,0.06184543612030704,-0.07169426222039314,1.0
1.07568359375,2.81396484375,6.81640625,5,5,11.37353515625,1.57666015625,6.42,7.176498035995096,0.15849609454933977,0.06677183029388903,0.051492481476024206,-0.032708847515171134,1.0
1.07568359375,2.81396484375,6.81640625,5,5,18.83837890625,1.55029296875,6.37,76.9297726482392,0.12466453737209748,0.059642225421637114,0.01669171097583266,-0.06616453444208696,1.0
1.77880859375,2.62939453125,4.66015625,3,10,11.37353515625,1.55029296875,4.16,9.035044160867447,0.16424677472567617,0.06999078699078701,0.19807095848878253,0.16412439822379118,1.0
1.35693359375,1.59521484375,4.56640625,4,9,15.18212890625,4.67041015625,3.71,2.377965176221774,0.11195890185765589,0.07686546712026252,0.16623752751800455,-0.010931250907948054,0.725
0.93505859375,1.59521484375,4.56640625,4,9,15.18212890625,4.67041015625,3.68,2.3808274198676544,0.11254515207710691,0.07860672788608918,0.0764570545559271,-0.008768367195765748,0.74
