pair_type,band,setting_a,setting_b,rep_a,rep_b,agent_a,agent_b,delta
cross,Severe,11,23,2,1,46,46,6.001903533935547
cross,Severe,11,23,2,1,47,47,3.0034236907958984
cross,Severe,11,23,2,1,48,48,5.1717529296875
cross,Severe,11,23,2,1,49,49,2.047941207885742
cross,Mod. Severe,11,23,2,1,50,50,0.3255767822265625
cross,Moderate,11,23,2,1,51,51,0.6298599243164062
cross,Mod. Severe,11,23,2,1,52,52,1.110849380493164
cross,Moderate,11,23,2,1,53,53,5.149629592895508
cross,Mild,11,23,2,1,54,54,0.2183685302734375
cross,Minimal,11,23,2,1,55,55,2.960197925567627
cross,Severe,11,23,2,1,56,56,1.4492816925048828
cross,Moderate,11,23,2,1,57,57,6.34929084777832
cross,Severe,11,23,2,1,58,58,1.0519237518310547
cross,Severe,11,23,2,1,59,59,6.133848190307617
cross,Moderate,11,23,2,2,0,0,3.463425636291504
cross,Mod. Severe,11,23,2,2,1,1,2.6757736206054688
cross,Severe,11,23,2,2,2,2,2.292501449584961
cross,Minimal,11,23,2,2,3,3,1.9097623825073242
cross,Minimal,11,23,2,2,4,4,0.43845272064208984
cross,Moderate,11,23,2,2,5,5,1.9539594650268555
cross,Severe,11,23,2,2,6,6,2.400470733642578
cross,Mod. Severe,11,23,2,2,7,7,8.05215072631836
cross,Severe,11,23,2,2,8,8,9.719066619873047
cross,Mod. Severe,11,23,2,2,9,9,2.927274703979492
cross,Severe,11,23,2,2,10,10,0.5032157897949219
cross,Moderate,11,23,2,2,11,11,5.583766937255859
cross,Mild,11,23,2,2,12,12,4.534756660461426
cross,Minimal,11,23,2,2,13,13,6.013908624649048
cross,Severe,11,23,2,2,14,14,6.21354866027832
cross,Severe,11,23,2,2,15,15,1.7964725494384766
cross,Mod. Severe,11,23,2,2,16,16,3.7723731994628906
cross,Minimal,11,23,2,2,17,17,1.8159074783325195
cross,Moderate,11,23,2,2,18,18,3.767552375793457
cross,Mild,11,23,2,2,19,19,0.10708141326904297
cross,Mod. Severe,11,23,2,2,20,20,7.066051483154297
cross,Minimal,11,23,2,2,21,21,0.185957670211792
cross,Severe,11,23,2,2,22,22,1.1011905670166016
cross,Minimal,11,23,2,2,23,23,0.0725703239440918
cross,Severe,11,23,2,2,24,24,0.9594669342041016
cross,Moderate,11,23,2,2,25,25,11.089125633239746
cross,Severe,11,23,2,2,26,26,3.1879329681396484
cross,Severe,11,23,2,2,27,27,1.7795238494873047
cross,Severe,11,23,2,2,28,28,2.636932373046875
cross,Mild,11,23,2,2,29,29,2.7116479873657227
cross,Moderate,11,23,2,2,30,30,0.66595458984375
cross,Minimal,11,23,2,2,31,31,6.868715763092041
cross,Severe,11,23,2,2,32,32,3.6718101501464844
cross,Moderate,11,23,2,2,33,33,4.46180534362793
cross,Severe,11,23,2,2,34,34,4.8669586181640625
cross,Severe,11,23,2,2,35,35,2.4709396362304688
cross,Mild,11,23,2,2,36,36,2.9156932830810547
cross,Minimal,11,23,2,2,37,37,0.4357419013977051
cross,Mod. Severe,11,23,2,2,38,38,5.470134735107422
cross,Moderate,11,23,2,2,39,39,2.3276472091674805
cross,Severe,11,23,2,2,40,40,0.6896162033081055
cross,Moderate,11,23,2,2,41,41,0.13879776000976562
cross,Moderate,11,23,2,2,42,42,0.6940784454345703
cross,Mild,11,23,2,2,43,43,1.1847004890441895
cross,Severe,11,23,2,2,44,44,2.4914112091064453
cross,Severe,11,23,2,2,45,45,0.6884403228759766
cross,Severe,11,23,2,2,46,46,2.362760543823242
cross,Severe,11,23,2,2,47,47,2.4692745208740234
cross,Severe,11,23,2,2,48,48,5.306386947631836
cross,Severe,11,23,2,2,49,49,4.219169616699219
cross,Mod. Severe,11,23,2,2,50,50,1.2083959579467773
cross,Moderate,11,23,2,2,51,51,0.5941495895385742
cross,Mod. Severe,11,23,2,2,52,52,2.7919864654541016
cross,Moderate,11,23,2,2,53,53,10.040521621704102
cross,Mild,11,23,2,2,54,54,3.8117542266845703
cross,Minimal,11,23,2,2,55,55,5.880625247955322
cross,Severe,11,23,2,2,56,56,0.7151260375976562
cross,Moderate,11,23,2,2,57,57,5.673431396484375
cross,Severe,11,23,2,2,58,58,1.3959827423095703
cross,Severe,11,23,2,2,59,59,3.117481231689453
cross,Moderate,11,23,2,3,0,0,1.7807817459106445
cross,Mod. Severe,11,23,2,3,1,1,5.556344985961914
cross,Severe,11,23,2,3,2,2,0.3785877227783203
cross,Minimal,11,23,2,3,3,3,0.6194510459899902
cross,Minimal,11,23,2,3,4,4,0.32113170623779297
cross,Moderate,11,23,2,3,5,5,0.7009873390197754
cross,Severe,11,23,2,3,6,6,0.8385658264160156
cross,Mod. Severe,11,23,2,3,7,7,6.907527923583984
cross,Severe,11,23,2,3,8,8,5.927135467529297
cross,Mod. Severe,11,23,2,3,9,9,1.246114730834961
cross,Severe,11,23,2,3,10,10,0.9172687530517578
cross,Moderate,11,23,2,3,11,11,1.2591724395751953
cross,Mild,11,23,2,3,12,12,3.2890772819519043
cross,Minimal,11,23,2,3,13,13,5.468310832977295
cross,Severe,11,23,2,3,14,14,5.994941711425781
cross,Severe,11,23,2,3,15,15,1.3286724090576172
cross,Mod. Severe,11,23,2,3,16,16,1.7361326217651367
cross,Minimal,11,23,2,3,17,17,4.962862491607666
cross,Moderate,11,23,2,3,18,18,0.9470453262329102
cross,Mild,11,23,2,3,19,19,5.6294944286346436
cross,Mod. Severe,11,23,2,3,20,20,0.37990283966064453
cross,Minimal,11,23,2,3,21,21,0.861337423324585
cross,Severe,11,23,2,3,22,22,2.1136627197265625
cross,Minimal,11,23,2,3,23,23,1.317737102508545
cross,Severe,11,23,2,3,24,24,0.8686637878417969
cross,Moderate,11,23,2,3,25,25,5.446356773376465
cross,Severe,11,23,2,3,26,26,1.5440177917480469
cross,Severe,11,23,2,3,27,27,0.3480663299560547
cross,Severe,11,23,2,3,28,28,5.584583282470703
cross,Mild,11,23,2,3,29,29,1.2851324081420898
cross,Moderate,11,23,2,3,30,30,0.4790153503417969
cross,Minimal,11,23,2,3,31,31,2.1092593669891357
cross,Severe,11,23,2,3,32,32,3.006572723388672
cross,Moderate,11,23,2,3,33,33,1.9849872589111328
cross,Severe,11,23,2,3,34,34,2.2257041931152344
cross,Severe,11,23,2,3,35,35,6.845176696777344
cross,Mild,11,23,2,3,36,36,1.8884382247924805
cross,Minimal,11,23,2,3,37,37,0.646065354347229
cross,Mod. Severe,11,23,2,3,38,38,1.9598007202148438
cross,Moderate,11,23,2,3,39,39,1.6972784996032715
cross,Severe,11,23,2,3,40,40,4.301502227783203
cross,Moderate,11,23,2,3,41,41,3.6264429092407227
cross,Moderate,11,23,2,3,42,42,2.9756526947021484
cross,Mild,11,23,2,3,43,43,2.817403793334961
cross,Severe,11,23,2,3,44,44,3.4408721923828125
cross,Severe,11,23,2,3,45,45,2.4667091369628906
cross,Severe,11,23,2,3,46,46,0.5059909820556641
cross,Severe,11,23,2,3,47,47,0.25909423828125
cross,Severe,11,23,2,3,48,48,3.551088333129883
cross,Severe,11,23,2,3,49,49,0.31744384765625
cross,Mod. Severe,11,23,2,3,50,50,1.7796497344970703
cross,Moderate,11,23,2,3,51,51,3.605502128601074
cross,Mod. Severe,11,23,2,3,52,52,3.422661781311035
cross,Moderate,11,23,2,3,53,53,10.804864883422852
cross,Mild,11,23,2,3,54,54,3.67138671875
cross,Minimal,11,23,2,3,55,55,5.194540977478027
cross,Severe,11,23,2,3,56,56,2.7984619140625
cross,Moderate,11,23,2,3,57,57,9.474830627441406
cross,Severe,11,23,2,3,58,58,0.20170974731445312
cross,Severe,11,23,2,3,59,59,4.571043014526367
cross,Moderate,11,23,3,1,0,0,0.4026355743408203
cross,Mod. Severe,11,23,3,1,1,1,7.207828521728516
cross,Severe,11,23,3,1,2,2,1.0258769989013672
cross,Minimal,11,23,3,1,3,3,1.5981836318969727
cross,Minimal,11,23,3,1,4,4,0.7735092639923096
cross,Moderate,11,23,3,1,5,5,2.0955886840820312
cross,Severe,11,23,3,1,6,6,1.5553321838378906
cross,Mod. Severe,11,23,3,1,7,7,6.853525161743164
cross,Severe,11,23,3,1,8,8,1.2533493041992188
cross,Mod. Severe,11,23,3,1,9,9,2.8715133666992188
cross,Severe,11,23,3,1,10,10,7.917644500732422
cross,Moderate,11,23,3,1,11,11,2.126246452331543
cross,Mild,11,23,3,1,12,12,1.3304986953735352
cross,Minimal,11,23,3,1,13,13,3.4684786796569824
cross,Severe,11,23,3,1,14,14,6.782224655151367
cross,Severe,11,23,3,1,15,15,4.81220817565918
cross,Mod. Severe,11,23,3,1,16,16,7.2115678787231445
cross,Minimal,11,23,3,1,17,17,2.267979145050049
cross,Moderate,11,23,3,1,18,18,4.503551483154297
cross,Mild,11,23,3,1,19,19,0.17864179611206055
cross,Mod. Severe,11,23,3,1,20,20,0.09646129608154297
cross,Minimal,11,23,3,1,21,21,0.5206910371780396
cross,Severe,11,23,3,1,22,22,3.433685302734375
cross,Minimal,11,23,3,1,23,23,2.5661332607269287
cross,Severe,11,23,3,1,24,24,2.423686981201172
cross,Moderate,11,23,3,1,25,25,8.055184364318848
cross,Severe,11,23,3,1,26,26,3.7189807891845703
cross,Severe,11,23,3,1,27,27,2.740680694580078
cross,Severe,11,23,3,1,28,28,0.24133682250976562
cross,Mild,11,23,3,1,29,29,3.514214515686035
cross,Moderate,11,23,3,1,30,30,6.1519317626953125
cross,Minimal,11,23,3,1,31,31,2.9966936111450195
cross,Severe,11,23,3,1,32,32,3.3362159729003906
cross,Moderate,11,23,3,1,33,33,1.2841253280639648
cross,Severe,11,23,3,1,34,34,0.4873542785644531
cross,Severe,11,23,3,1,35,35,2.310262680053711
cross,Mild,11,23,3,1,36,36,3.9714794158935547
cross,Minimal,11,23,3,1,37,37,0.09308528900146484
cross,Mod. Severe,11,23,3,1,38,38,8.974063873291016
cross,Moderate,11,23,3,1,39,39,5.106313705444336
cross,Severe,11,23,3,1,40,40,3.404848098754883
cross,Moderate,11,23,3,1,41,41,1.0480194091796875
cross,Moderate,11,23,3,1,42,42,2.2316389083862305
cross,Mild,11,23,3,1,43,43,3.4041852951049805
cross,Severe,11,23,3,1,44,44,1.7624797821044922
cross,Severe,11,23,3,1,45,45,5.491241455078125
cross,Severe,11,23,3,1,46,46,2.81524658203125
cross,Severe,11,23,3,1,47,47,5.353446960449219
cross,Severe,11,23,3,1,48,48,5.2405242919921875
cross,Severe,11,23,3,1,49,49,2.388439178466797
cross,Mod. Severe,11,23,3,1,50,50,0.9892826080322266
cross,Moderate,11,23,3,1,51,51,0.197967529296875
cross,Mod. Severe,11,23,3,1,52,52,2.3766422271728516
cross,Moderate,11,23,3,1,53,53,3.508119583129883
cross,Mild,11,23,3,1,54,54,2.669811725616455
cross,Minimal,11,23,3,1,55,55,1.315995216369629
cross,Severe,11,23,3,1,56,56,5.44097900390625
cross,Moderate,11,23,3,1,57,57,3.266277313232422
cross,Severe,11,23,3,1,58,58,0.7567062377929688
cross,Severe,11,23,3,1,59,59,4.297885894775391
cross,Moderate,11,23,3,2,0,0,0.18516254425048828
cross,Mod. Severe,11,23,3,2,1,1,7.012138366699219
cross,Severe,11,23,3,2,2,2,1.789388656616211
cross,Minimal,11,23,3,2,3,3,0.26715946197509766
cross,Minimal,11,23,3,2,4,4,0.7469570636749268
cross,Moderate,11,23,3,2,5,5,0.8188009262084961
cross,Severe,11,23,3,2,6,6,2.305814743041992
cross,Mod. Severe,11,23,3,2,7,7,7.080652236938477
cross,Severe,11,23,3,2,8,8,6.252521514892578
cross,Mod. Severe,11,23,3,2,9,9,2.3362598419189453
cross,Severe,11,23,3,2,10,10,4.315946578979492
cross,Moderate,11,23,3,2,11,11,1.7692937850952148
cross,Mild,11,23,3,2,12,12,1.8903589248657227
cross,Minimal,11,23,3,2,13,13,4.05155348777771
cross,Severe,11,23,3,2,14,14,4.294137954711914
cross,Severe,11,23,3,2,15,15,0.7853240966796875
cross,Mod. Severe,11,23,3,2,16,16,3.436809539794922
cross,Minimal,11,23,3,2,17,17,3.5836400985717773
cross,Moderate,11,23,3,2,18,18,5.51002311706543
cross,Mild,11,23,3,2,19,19,1.974808692932129
cross,Mod. Severe,11,23,3,2,20,20,4.512529373168945
cross,Minimal,11,23,3,2,21,21,0.6107730865478516
cross,Severe,11,23,3,2,22,22,1.6451702117919922
cross,Minimal,11,23,3,2,23,23,1.2017035484313965
cross,Severe,11,23,3,2,24,24,0.7222385406494141
cross,Moderate,11,23,3,2,25,25,10.365118980407715
cross,Severe,11,23,3,2,26,26,2.827394485473633
cross,Severe,11,23,3,2,27,27,1.2322044372558594
cross,Severe,11,23,3,2,28,28,2.645029067993164
cross,Mild,11,23,3,2,29,29,1.5217037200927734
cross,Moderate,11,23,3,2,30,30,0.8389177322387695
cross,Minimal,11,23,3,2,31,31,3.209665298461914
cross,Severe,11,23,3,2,32,32,4.936561584472656
cross,Moderate,11,23,3,2,33,33,3.09548282623291
cross,Severe,11,23,3,2,34,34,0.8034381866455078
cross,Severe,11,23,3,2,35,35,1.2812652587890625
cross,Mild,11,23,3,2,36,36,2.296499252319336
cross,Minimal,11,23,3,2,37,37,0.80424964427948
cross,Mod. Severe,11,23,3,2,38,38,0.9328575134277344
cross,Moderate,11,23,3,2,39,39,6.0203046798706055
cross,Severe,11,23,3,2,40,40,3.6052751541137695
cross,Moderate,11,23,3,2,41,41,1.1204004287719727
cross,Moderate,11,23,3,2,42,42,1.122084617614746
cross,Mild,11,23,3,2,43,43,2.9838643074035645
cross,Severe,11,23,3,2,44,44,3.0994529724121094
cross,Severe,11,23,3,2,45,45,2.5920963287353516
cross,Severe,11,23,3,2,46,46,0.8238964080810547
cross,Severe,11,23,3,2,47,47,4.819297790527344
cross,Severe,11,23,3,2,48,48,5.375158309936523
cross,Severe,11,23,3,2,49,49,4.559667587280273
cross,Mod. Severe,11,23,3,2,50,50,2.5232553482055664
cross,Moderate,11,23,3,2,51,51,1.4219770431518555
cross,Mod. Severe,11,23,3,2,52,52,1.526193618774414
cross,Moderate,11,23,3,2,53,53,1.382772445678711
cross,Mild,11,23,3,2,54,54,6.699934482574463
cross,Minimal,11,23,3,2,55,55,4.236422538757324
cross,Severe,11,23,3,2,56,56,3.276571273803711
cross,Moderate,11,23,3,2,57,57,2.5904178619384766
cross,Severe,11,23,3,2,58,58,1.1007652282714844
cross,Severe,11,23,3,2,59,59,1.2815189361572266
cross,Moderate,11,23,3,3,0,0,1.497481346130371
cross,Mod. Severe,11,23,3,3,1,1,9.892709732055664
cross,Severe,11,23,3,3,2,2,0.12452507019042969
cross,Minimal,11,23,3,3,3,3,1.0231518745422363
cross,Minimal,11,23,3,3,4,4,0.012627363204956055
cross,Moderate,11,23,3,3,5,5,2.071773052215576
cross,Severe,11,23,3,3,6,6,3.8677196502685547
cross,Mod. Severe,11,23,3,3,7,7,5.936029434204102
cross,Severe,11,23,3,3,8,8,2.460590362548828
cross,Mod. Severe,11,23,3,3,9,9,1.8371295928955078
cross,Severe,11,23,3,3,10,10,4.729999542236328
cross,Moderate,11,23,3,3,11,11,5.07364559173584
cross,Mild,11,23,3,3,12,12,0.6446795463562012
cross,Minimal,11,23,3,3,13,13,3.505955696105957
cross,Severe,11,23,3,3,14,14,4.075531005859375
cross,Severe,11,23,3,3,15,15,1.2531242370605469
cross,Mod. Severe,11,23,3,3,16,16,5.473050117492676
cross,Minimal,11,23,3,3,17,17,6.730595111846924
cross,Moderate,11,23,3,3,18,18,0.7954254150390625
cross,Mild,11,23,3,3,19,19,3.7617671489715576
cross,Mod. Severe,11,23,3,3,20,20,2.173619270324707
cross,Minimal,11,23,3,3,21,21,0.0646066665649414
cross,Severe,11,23,3,3,22,22,2.657642364501953
cross,Minimal,11,23,3,3,23,23,2.592010974884033
cross,Severe,11,23,3,3,24,24,1.1058921813964844
cross,Moderate,11,23,3,3,25,25,4.722350120544434
cross,Severe,11,23,3,3,26,26,1.1834793090820312
cross,Severe,11,23,3,3,27,27,0.8953857421875
cross,Severe,11,23,3,3,28,28,0.30262184143066406
cross,Mild,11,23,3,3,29,29,0.09518814086914062
cross,Moderate,11,23,3,3,30,30,0.30605220794677734
cross,Minimal,11,23,3,3,31,31,5.768309831619263
cross,Severe,11,23,3,3,32,32,4.271324157714844
cross,Moderate,11,23,3,3,33,33,0.6186647415161133
cross,Severe,11,23,3,3,34,34,1.8378162384033203
cross,Severe,11,23,3,3,35,35,5.6555023193359375
cross,Mild,11,23,3,3,36,36,3.32375431060791
cross,Minimal,11,23,3,3,37,37,0.2775576114654541
cross,Mod. Severe,11,23,3,3,38,38,8.36279296875
cross,Moderate,11,23,3,3,39,39,1.9953789710998535
cross,Severe,11,23,3,3,40,40,7.217161178588867
cross,Moderate,11,23,3,3,41,41,2.6448402404785156
cross,Moderate,11,23,3,3,42,42,3.403658866882324
cross,Mild,11,23,3,3,43,43,1.351161003112793
cross,Severe,11,23,3,3,44,44,4.048913955688477
cross,Severe,11,23,3,3,45,45,0.5630531311035156
cross,Severe,11,23,3,3,46,46,2.680665969848633
cross,Severe,11,23,3,3,47,47,2.6091175079345703
cross,Severe,11,23,3,3,48,48,3.6198596954345703
cross,Severe,11,23,3,3,49,49,0.023054122924804688
cross,Mod. Severe,11,23,3,3,50,50,0.46479034423828125
cross,Moderate,11,23,3,3,51,51,4.4333295822143555
cross,Mod. Severe,11,23,3,3,52,52,2.1568689346313477
cross,Moderate,11,23,3,3,53,53,2.147115707397461
cross,Mild,11,23,3,3,54,54,6.559566974639893
cross,Minimal,11,23,3,3,55,55,3.5503382682800293
cross,Severe,11,23,3,3,56,56,6.790159225463867
cross,Moderate,11,23,3,3,57,57,6.391817092895508
cross,Severe,11,23,3,3,58,58,0.09350776672363281
cross,Severe,11,23,3,3,59,59,2.7350807189941406
cross,Moderate,11,47,1,1,0,0,9.010184288024902
cross,Mod. Severe,11,47,1,1,1,1,2.829408645629883
cross,Severe,11,47,1,1,2,2,0.1646270751953125
cross,Minimal,11,47,1,1,3,3,5.76222038269043
cross,Minimal,11,47,1,1,4,4,1.4255647659301758
cross,Moderate,11,47,1,1,5,5,0.4128098487854004
cross,Severe,11,47,1,1,6,6,7.952491760253906
cross,Mod. Severe,11,47,1,1,7,7,5.520331382751465
cross,Severe,11,47,1,1,8,8,0.9783773422241211
cross,Mod. Severe,11,47,1,1,9,9,2.673389434814453
cross,Severe,11,47,1,1,10,10,1.260498046875
cross,Moderate,11,47,1,1,11,11,1.4746017456054688
cross,Mild,11,47,1,1,12,12,1.0961580276489258
cross,Minimal,11,47,1,1,13,13,3.7073702812194824
cross,Severe,11,47,1,1,14,14,3.918450355529785
cross,Severe,11,47,1,1,15,15,0.3485393524169922
cross,Mod. Severe,11,47,1,1,16,16,3.0414018630981445
cross,Minimal,11,47,1,1,17,17,0.7326054573059082
cross,Moderate,11,47,1,1,18,18,0.9878406524658203
cross,Mild,11,47,1,1,19,19,3.767357587814331
cross,Mod. Severe,11,47,1,1,20,20,0.644282341003418
cross,Minimal,11,47,1,1,21,21,0.8141517639160156
cross,Severe,11,47,1,1,22,22,0.06710243225097656
cross,Minimal,11,47,1,1,23,23,0.7361993789672852
cross,Severe,11,47,1,1,24,24,4.051511764526367
cross,Moderate,11,47,1,1,25,25,3.241299629211426
cross,Severe,11,47,1,1,26,26,2.4711570739746094
cross,Severe,11,47,1,1,27,27,2.8332767486572266
cross,Severe,11,47,1,1,28,28,1.3140373229980469
cross,Mild,11,47,1,1,29,29,1.672870397567749
cross,Moderate,11,47,1,1,30,30,2.3481855392456055
cross,Minimal,11,47,1,1,31,31,4.027812957763672
cross,Severe,11,47,1,1,32,32,2.5877952575683594
cross,Moderate,11,47,1,1,33,33,3.8214168548583984
cross,Severe,11,47,1,1,34,34,1.47161865234375
cross,Severe,11,47,1,1,35,35,1.1541862487792969
cross,Mild,11,47,1,1,36,36,4.188477516174316
cross,Minimal,11,47,1,1,37,37,0.3880796432495117
cross,Mod. Severe,11,47,1,1,38,38,1.477071762084961
cross,Moderate,11,47,1,1,39,39,1.1661276817321777
cross,Severe,11,47,1,1,40,40,5.668374061584473
cross,Moderate,11,47,1,1,41,41,0.6764421463012695
cross,Moderate,11,47,1,1,42,42,2.233769416809082
cross,Mild,11,47,1,1,43,43,4.572179794311523
cross,Severe,11,47,1,1,44,44,8.463438034057617
cross,Severe,11,47,1,1,45,45,4.325883865356445
cross,Severe,11,47,1,1,46,46,0.2782135009765625
cross,Severe,11,47,1,1,47,47,2.323009490966797
cross,Severe,11,47,1,1,48,48,4.566274642944336
cross,Severe,11,47,1,1,49,49,2.361051559448242
cross,Mod. Severe,11,47,1,1,50,50,6.300436973571777
cross,Moderate,11,47,1,1,51,51,8.315258979797363
cross,Mod. Severe,11,47,1,1,52,52,3.254410743713379
cross,Moderate,11,47,1,1,53,53,2.5460338592529297
cross,Mild,11,47,1,1,54,54,7.414754390716553
cross,Minimal,11,47,1,1,55,55,6.281705975532532
cross,Severe,11,47,1,1,56,56,0.3564453125
cross,Moderate,11,47,1,1,57,57,6.656039237976074
cross,Severe,11,47,1,1,58,58,4.426374435424805
cross,Severe,11,47,1,1,59,59,4.319280624389648
cross,Moderate,11,47,1,2,0,0,3.6077375411987305
cross,Mod. Severe,11,47,1,2,1,1,5.048410415649414
cross,Severe,11,47,1,2,2,2,0.1575164794921875
cross,Minimal,11,47,1,2,3,3,3.4738593101501465
cross,Minimal,11,47,1,2,4,4,2.346916913986206
cross,Moderate,11,47,1,2,5,5,0.5701904296875
cross,Severe,11,47,1,2,6,6,6.18950080871582
cross,Mod. Severe,11,47,1,2,7,7,5.7922868728637695
cross,Severe,11,47,1,2,8,8,0.11871719360351562
cross,Mod. Severe,11,47,1,2,9,9,2.4056777954101562
cross,Severe,11,47,1,2,10,10,1.0013465881347656
cross,Moderate,11,47,1,2,11,11,3.152782440185547
cross,Mild,11,47,1,2,12,12,2.098024368286133
cross,Minimal,11,47,1,2,13,13,2.7347326278686523
cross,Severe,11,47,1,2,14,14,7.523283004760742
cross,Severe,11,47,1,2,15,15,0.6781692504882812
cross,Mod. Severe,11,47,1,2,16,16,1.461801528930664
cross,Minimal,11,47,1,2,17,17,1.1938138008117676
cross,Moderate,11,47,1,2,18,18,0.7330818176269531
cross,Mild,11,47,1,2,19,19,3.593545436859131
cross,Mod. Severe,11,47,1,2,20,20,1.7040576934814453
cross,Minimal,11,47,1,2,21,21,0.6916033029556274
cross,Severe,11,47,1,2,22,22,6.290248870849609
cross,Minimal,11,47,1,2,23,23,2.03084659576416
cross,Severe,11,47,1,2,24,24,7.121187210083008
cross,Moderate,11,47,1,2,25,25,1.0942792892456055
cross,Severe,11,47,1,2,26,26,4.437337875366211
cross,Severe,11,47,1,2,27,27,1.4136238098144531
cross,Severe,11,47,1,2,28,28,1.27105712890625
cross,Mild,11,47,1,2,29,29,6.1587982177734375
cross,Moderate,11,47,1,2,30,30,0.3299875259399414
cross,Minimal,11,47,1,2,31,31,2.256800651550293
cross,Severe,11,47,1,2,32,32,2.6757736206054688
cross,Moderate,11,47,1,2,33,33,2.3612136840820312
cross,Severe,11,47,1,2,34,34,1.8668861389160156
cross,Severe,11,47,1,2,35,35,5.179025650024414
cross,Mild,11,47,1,2,36,36,2.9061427116394043
cross,Minimal,11,47,1,2,37,37,0.0963277816772461
cross,Mod. Severe,11,47,1,2,38,38,0.264434814453125
cross,Moderate,11,47,1,2,39,39,0.08043956756591797
cross,Severe,11,47,1,2,40,40,0.08679008483886719
cross,Moderate,11,47,1,2,41,41,4.796483039855957
cross,Moderate,11,47,1,2,42,42,1.6557350158691406
cross,Mild,11,47,1,2,43,43,2.1433753967285156
cross,Severe,11,47,1,2,44,44,7.7638092041015625
cross,Severe,11,47,1,2,45,45,3.872222900390625
cross,Severe,11,47,1,2,46,46,1.7250499725341797
cross,Severe,11,47,1,2,47,47,3.229379653930664
cross,Severe,11,47,1,2,48,48,4.172773361206055
cross,Severe,11,47,1,2,49,49,0.9900131225585938
cross,Mod. Severe,11,47,1,2,50,50,8.102190971374512
cross,Moderate,11,47,1,2,51,51,7.581716537475586
cross,Mod. Severe,11,47,1,2,52,52,3.830493927001953
cross,Moderate,11,47,1,2,53,53,1.5805940628051758
cross,Mild,11,47,1,2,54,54,7.17600679397583
cross,Minimal,11,47,1,2,55,55,5.171416521072388
cross,Severe,11,47,1,2,56,56,3.5432491302490234
cross,Moderate,11,47,1,2,57,57,6.341686248779297
cross,Severe,11,47,1,2,58,58,4.515714645385742
cross,Severe,11,47,1,2,59,59,5.449981689453125
cross,Moderate,11,47,1,3,0,0,3.0560083389282227
cross,Mod. Severe,11,47,1,3,1,1,5.400533676147461
cross,Severe,11,47,1,3,2,2,2.398286819458008
cross,Minimal,11,47,1,3,3,3,5.54325008392334
cross,Minimal,11,47,1,3,4,4,1.9295978546142578
cross,Moderate,11,47,1,3,5,5,2.2829065322875977
cross,Severe,11,47,1,3,6,6,4.222278594970703
cross,Mod. Severe,11,47,1,3,7,7,6.943696022033691
cross,Severe,11,47,1,3,8,8,0.4964103698730469
cross,Mod. Severe,11,47,1,3,9,9,0.8928794860839844
cross,Severe,11,47,1,3,10,10,1.5434761047363281
cross,Moderate,11,47,1,3,11,11,0.2414875030517578
cross,Mild,11,47,1,3,12,12,1.9141016006469727
cross,Minimal,11,47,1,3,13,13,3.9439210891723633
cross,Severe,11,47,1,3,14,14,1.8548049926757812
cross,Severe,11,47,1,3,15,15,2.2600479125976562
cross,Mod. Severe,11,47,1,3,16,16,2.025789260864258
cross,Minimal,11,47,1,3,17,17,0.891671895980835
cross,Moderate,11,47,1,3,18,18,1.093998908996582
cross,Mild,11,47,1,3,19,19,2.3106627464294434
cross,Mod. Severe,11,47,1,3,20,20,1.0025701522827148
cross,Minimal,11,47,1,3,21,21,0.8954900503158569
cross,Severe,11,47,1,3,22,22,2.6917972564697266
cross,Minimal,11,47,1,3,23,23,0.16218018531799316
cross,Severe,11,47,1,3,24,24,2.6779251098632812
cross,Moderate,11,47,1,3,25,25,0.7977199554443359
cross,Severe,11,47,1,3,26,26,2.287416458129883
cross,Severe,11,47,1,3,27,27,2.463594436645508
cross,Severe,11,47,1,3,28,28,1.731454849243164
cross,Mild,11,47,1,3,29,29,0.9682168960571289
cross,Moderate,11,47,1,3,30,30,2.630594253540039
cross,Minimal,11,47,1,3,31,31,1.534149169921875
cross,Severe,11,47,1,3,32,32,6.385881423950195
cross,Moderate,11,47,1,3,33,33,0.23903179168701172
cross,Severe,11,47,1,3,34,34,1.1406803131103516
cross,Severe,11,47,1,3,35,35,2.4714622497558594
cross,Mild,11,47,1,3,36,36,1.1174874305725098
cross,Minimal,11,47,1,3,37,37,0.2200833559036255
cross,Mod. Severe,11,47,1,3,38,38,0.2497577667236328
cross,Moderate,11,47,1,3,39,39,2.902101516723633
cross,Severe,11,47,1,3,40,40,1.095865249633789
cross,Moderate,11,47,1,3,41,41,3.7892379760742188
cross,Moderate,11,47,1,3,42,42,2.6631064414978027
cross,Mild,11,47,1,3,43,43,2.522080421447754
cross,Severe,11,47,1,3,44,44,6.502574920654297
cross,Severe,11,47,1,3,45,45,1.197652816772461
cross,Severe,11,47,1,3,46,46,1.6280632019042969
cross,Severe,11,47,1,3,47,47,2.788003921508789
cross,Severe,11,47,1,3,48,48,7.125669479370117
cross,Severe,11,47,1,3,49,49,3.4539031982421875
cross,Mod. Severe,11,47,1,3,50,50,2.9866418838500977
cross,Moderate,11,47,1,3,51,51,0.8026762008666992
cross,Mod. Severe,11,47,1,3,52,52,0.4453554153442383
cross,Moderate,11,47,1,3,53,53,3.133749008178711
cross,Mild,11,47,1,3,54,54,7.759333372116089
cross,Minimal,11,47,1,3,55,55,6.460123658180237
cross,Severe,11,47,1,3,56,56,0.43385887145996094
