pair_type,band,setting_a,setting_b,rep_a,rep_b,agent_a,agent_b,delta
within,Moderate,11,11,1,2,0,0,2.3251030445098877
within,Moderate,11,11,1,3,0,0,0.5605428218841553
within,Moderate,11,11,2,3,0,0,2.885645866394043
within,Minimal,11,11,1,2,1,1,2.828908920288086
within,Minimal,11,11,1,3,1,1,2.348128318786621
within,Minimal,11,11,2,3,1,1,0.48078060150146484
within,Minimal,11,11,1,2,2,2,2.19990873336792
within,Minimal,11,11,1,3,2,2,2.0489087104797363
within,Minimal,11,11,2,3,2,2,0.1510000228881836
within,Moderate,11,11,1,2,3,3,1.733999252319336
within,Moderate,11,11,1,3,3,3,2.3832292556762695
within,Moderate,11,11,2,3,3,3,4.1172285079956055
within,Moderate,11,11,1,2,4,4,3.5530519485473633
within,Moderate,11,11,1,3,4,4,1.7537851333618164
within,Moderate,11,11,2,3,4,4,1.7992668151855469
within,Severe,11,11,1,2,5,5,0.0049266815185546875
within,Severe,11,11,1,3,5,5,1.5928115844726562
within,Severe,11,11,2,3,5,5,1.5878849029541016
within,Mod. Severe,11,11,1,2,6,6,3.614042282104492
within,Mod. Severe,11,11,1,3,6,6,3.16414737701416
within,Mod. Severe,11,11,2,3,6,6,0.44989490509033203
within,Mod. Severe,11,11,1,2,7,7,1.7457733154296875
within,Mod. Severe,11,11,1,3,7,7,2.555898666381836
within,Mod. Severe,11,11,2,3,7,7,0.8101253509521484
within,Minimal,11,11,1,2,8,8,0.2048184871673584
within,Minimal,11,11,1,3,8,8,1.7591981887817383
within,Minimal,11,11,2,3,8,8,1.5543797016143799
within,Mild,11,11,1,2,9,9,0.7672085762023926
within,Mild,11,11,1,3,9,9,2.700533390045166
within,Mild,11,11,2,3,9,9,1.9333248138427734
within,Moderate,11,11,1,2,10,10,0.17978763580322266
within,Moderate,11,11,1,3,10,10,5.822958469390869
within,Moderate,11,11,2,3,10,10,6.002746105194092
within,Severe,11,11,1,2,11,11,2.112274169921875
within,Severe,11,11,1,3,11,11,0.8018341064453125
within,Severe,11,11,2,3,11,11,2.9141082763671875
within,Minimal,11,11,1,2,12,12,0.5625970363616943
within,Minimal,11,11,1,3,12,12,0.5120854377746582
within,Minimal,11,11,2,3,12,12,0.05051159858703613
within,Moderate,11,11,1,2,13,13,0.7229499816894531
within,Moderate,11,11,1,3,13,13,2.2630200386047363
within,Moderate,11,11,2,3,13,13,2.9859700202941895
within,Moderate,11,11,1,2,14,14,6.63041877746582
within,Moderate,11,11,1,3,14,14,2.8336734771728516
within,Moderate,11,11,2,3,14,14,9.464092254638672
within,Severe,11,11,1,2,15,15,0.3878669738769531
within,Severe,11,11,1,3,15,15,1.6502914428710938
within,Severe,11,11,2,3,15,15,2.038158416748047
within,Minimal,11,11,1,2,16,16,0.19311094284057617
within,Minimal,11,11,1,3,16,16,0.0038192272186279297
within,Minimal,11,11,2,3,16,16,0.1969301700592041
within,Mod. Severe,11,11,1,2,17,17,2.84415340423584
within,Mod. Severe,11,11,1,3,17,17,1.5216960906982422
within,Mod. Severe,11,11,2,3,17,17,1.3224573135375977
within,Severe,11,11,1,2,18,18,2.2905139923095703
within,Severe,11,11,1,3,18,18,1.1796588897705078
within,Severe,11,11,2,3,18,18,3.470172882080078
within,Mild,11,11,1,2,19,19,1.0311636924743652
within,Mild,11,11,1,3,19,19,0.327974796295166
within,Mild,11,11,2,3,19,19,1.3591384887695312
within,Moderate,11,11,1,2,20,20,0.3638648986816406
within,Moderate,11,11,1,3,20,20,2.254140853881836
within,Moderate,11,11,2,3,20,20,2.6180057525634766
within,Mild,11,11,1,2,21,21,3.1386518478393555
within,Mild,11,11,1,3,21,21,2.49102783203125
within,Mild,11,11,2,3,21,21,0.6476240158081055
within,Severe,11,11,1,2,22,22,2.4937191009521484
within,Severe,11,11,1,3,22,22,0.3355293273925781
within,Severe,11,11,2,3,22,22,2.1581897735595703
within,Moderate,11,11,1,2,23,23,6.786413192749023
within,Moderate,11,11,1,3,23,23,1.8614387512207031
within,Moderate,11,11,2,3,23,23,4.92497444152832
within,Mod. Severe,11,11,1,2,24,24,1.2969169616699219
within,Mod. Severe,11,11,1,3,24,24,0.8963594436645508
within,Mod. Severe,11,11,2,3,24,24,0.4005575180053711
within,Severe,11,11,1,2,25,25,5.195779800415039
within,Severe,11,11,1,3,25,25,0.8016490936279297
within,Severe,11,11,2,3,25,25,5.997428894042969
within,Mod. Severe,11,11,1,2,26,26,2.3812570571899414
within,Mod. Severe,11,11,1,3,26,26,1.6996440887451172
within,Mod. Severe,11,11,2,3,26,26,0.6816129684448242
within,Mild,11,11,1,2,27,27,6.001378297805786
within,Mild,11,11,1,3,27,27,2.1195390224456787
within,Mild,11,11,2,3,27,27,3.8818392753601074
within,Mild,11,11,1,2,28,28,0.9299755096435547
within,Mild,11,11,1,3,28,28,5.014853477478027
within,Mild,11,11,2,3,28,28,5.944828987121582
within,Severe,11,11,1,2,29,29,1.142974853515625
within,Severe,11,11,1,3,29,29,0.3986988067626953
within,Severe,11,11,2,3,29,29,0.7442760467529297
within,Severe,11,11,1,2,30,30,4.4066009521484375
within,Severe,11,11,1,3,30,30,3.5116405487060547
within,Severe,11,11,2,3,30,30,0.8949604034423828
within,Mild,11,11,1,2,31,31,0.13136887550354004
within,Mild,11,11,1,3,31,31,0.13984894752502441
within,Mild,11,11,2,3,31,31,0.27121782302856445
within,Severe,11,11,1,2,32,32,5.292032241821289
within,Severe,11,11,1,3,32,32,6.531187057495117
within,Severe,11,11,2,3,32,32,1.2391548156738281
within,Severe,11,11,1,2,33,33,0.09037399291992188
within,Severe,11,11,1,3,33,33,1.50518798828125
within,Severe,11,11,2,3,33,33,1.5955619812011719
within,Severe,11,11,1,2,34,34,1.641286849975586
within,Severe,11,11,1,3,34,34,0.8712444305419922
within,Severe,11,11,2,3,34,34,2.512531280517578
within,Mild,11,11,1,2,35,35,9.00133466720581
within,Mild,11,11,1,3,35,35,3.269164562225342
within,Mild,11,11,2,3,35,35,5.732170104980469
within,Mild,11,11,1,2,36,36,1.969827651977539
within,Mild,11,11,1,3,36,36,2.596714973449707
within,Mild,11,11,2,3,36,36,0.626887321472168
within,Severe,11,11,1,2,37,37,7.136479377746582
within,Severe,11,11,1,3,37,37,6.032412528991699
within,Severe,11,11,2,3,37,37,1.1040668487548828
within,Severe,11,11,1,2,38,38,1.569131851196289
within,Severe,11,11,1,3,38,38,0.6381187438964844
within,Severe,11,11,2,3,38,38,0.9310131072998047
within,Severe,11,11,1,2,39,39,0.8057632446289062
within,Severe,11,11,1,3,39,39,0.3659038543701172
within,Severe,11,11,2,3,39,39,1.1716670989990234
within,Severe,11,11,1,2,40,40,7.449928283691406
within,Severe,11,11,1,3,40,40,0.44025421142578125
within,Severe,11,11,2,3,40,40,7.009674072265625
within,Mod. Severe,11,11,1,2,41,41,0.09195423126220703
within,Mod. Severe,11,11,1,3,41,41,3.19155216217041
within,Mod. Severe,11,11,2,3,41,41,3.283506393432617
within,Mild,11,11,1,2,42,42,0.5674328804016113
within,Mild,11,11,1,3,42,42,0.807349681854248
within,Mild,11,11,2,3,42,42,0.23991680145263672
within,Moderate,11,11,1,2,43,43,9.827052116394043
within,Moderate,11,11,1,3,43,43,3.0703611373901367
within,Moderate,11,11,2,3,43,43,6.756690979003906
within,Severe,11,11,1,2,44,44,0.22834396362304688
within,Severe,11,11,1,3,44,44,4.654705047607422
within,Severe,11,11,2,3,44,44,4.426361083984375
within,Minimal,11,11,1,2,45,45,1.0648240447044373
within,Minimal,11,11,1,3,45,45,0.8234634399414062
within,Minimal,11,11,2,3,45,45,0.241360604763031
within,Mod. Severe,11,11,1,2,46,46,3.7870311737060547
within,Mod. Severe,11,11,1,3,46,46,0.6401519775390625
within,Mod. Severe,11,11,2,3,46,46,3.146879196166992
within,Moderate,11,11,1,2,47,47,0.5587034225463867
within,Moderate,11,11,1,3,47,47,0.865447998046875
within,Moderate,11,11,2,3,47,47,0.3067445755004883
within,Severe,11,11,1,2,48,48,1.3147125244140625
within,Severe,11,11,1,3,48,48,4.397258758544922
within,Severe,11,11,2,3,48,48,5.711971282958984
within,Minimal,11,11,1,2,49,49,4.69279670715332
within,Minimal,11,11,1,3,49,49,3.084303855895996
within,Minimal,11,11,2,3,49,49,1.6084928512573242
within,Severe,11,11,1,2,50,50,1.7704963684082031
within,Severe,11,11,1,3,50,50,2.4833717346191406
within,Severe,11,11,2,3,50,50,0.7128753662109375
within,Moderate,11,11,1,2,51,51,0.8038549423217773
within,Moderate,11,11,1,3,51,51,1.7355289459228516
within,Moderate,11,11,2,3,51,51,0.9316740036010742
within,Minimal,11,11,1,2,52,52,7.793053388595581
within,Minimal,11,11,1,3,52,52,3.898919105529785
within,Minimal,11,11,2,3,52,52,11.691972494125366
within,Moderate,11,11,1,2,53,53,0.8317403793334961
within,Moderate,11,11,1,3,53,53,1.1806669235229492
within,Moderate,11,11,2,3,53,53,0.3489265441894531
within,Mild,11,11,1,2,54,54,3.419795036315918
within,Mild,11,11,1,3,54,54,2.0446062088012695
within,Mild,11,11,2,3,54,54,1.3751888275146484
within,Severe,11,11,1,2,55,55,5.615455627441406
within,Severe,11,11,1,3,55,55,1.4035911560058594
within,Severe,11,11,2,3,55,55,4.211864471435547
within,Mild,11,11,1,2,56,56,3.349294662475586
within,Mild,11,11,1,3,56,56,6.332056045532227
within,Mild,11,11,2,3,56,56,2.9827613830566406
within,Severe,11,11,1,2,57,57,2.5521678924560547
within,Severe,11,11,1,3,57,57,0.1681041717529297
within,Severe,11,11,2,3,57,57,2.7202720642089844
within,Mild,11,11,1,2,58,58,5.46818733215332
within,Mild,11,11,1,3,58,58,4.416408538818359
within,Mild,11,11,2,3,58,58,1.051778793334961
within,Mild,11,11,1,2,59,59,0.7339119911193848
within,Mild,11,11,1,3,59,59,1.506028652191162
within,Mild,11,11,2,3,59,59,0.7721166610717773
within,Moderate,23,23,1,2,0,0,2.8602352142333984
within,Moderate,23,23,1,3,0,0,3.8115272521972656
within,Moderate,23,23,2,3,0,0,0.9512920379638672
within,Minimal,23,23,1,2,1,1,0.07429087162017822
within,Minimal,23,23,1,3,1,1,1.2804182767868042
within,Minimal,23,23,2,3,1,1,1.3547091484069824
within,Minimal,23,23,1,2,2,2,0.2862536907196045
within,Minimal,23,23,1,3,2,2,0.3628275394439697
within,Minimal,23,23,2,3,2,2,0.07657384872436523
within,Moderate,23,23,1,2,3,3,1.5896711349487305
within,Moderate,23,23,1,3,3,3,1.9399089813232422
within,Moderate,23,23,2,3,3,3,0.3502378463745117
within,Moderate,23,23,1,2,4,4,1.1692619323730469
within,Moderate,23,23,1,3,4,4,4.949154853820801
within,Moderate,23,23,2,3,4,4,3.779892921447754
within,Severe,23,23,1,2,5,5,3.735396385192871
within,Severe,23,23,1,3,5,5,6.388312339782715
within,Severe,23,23,2,3,5,5,2.6529159545898438
within,Mod. Severe,23,23,1,2,6,6,0.26725196838378906
within,Mod. Severe,23,23,1,3,6,6,1.1167926788330078
within,Mod. Severe,23,23,2,3,6,6,0.8495407104492188
within,Mod. Severe,23,23,1,2,7,7,0.1968669891357422
within,Mod. Severe,23,23,1,3,7,7,1.2904539108276367
within,Mod. Severe,23,23,2,3,7,7,1.0935869216918945
within,Minimal,23,23,1,2,8,8,1.3665262460708618
within,Minimal,23,23,1,3,8,8,0.5958330631256104
within,Minimal,23,23,2,3,8,8,1.9623593091964722
within,Mild,23,23,1,2,9,9,2.838498115539551
within,Mild,23,23,1,3,9,9,0.5083885192871094
within,Mild,23,23,2,3,9,9,3.34688663482666
within,Moderate,23,23,1,2,10,10,5.078611373901367
within,Moderate,23,23,1,3,10,10,3.388530731201172
within,Moderate,23,23,2,3,10,10,1.6900806427001953
within,Severe,23,23,1,2,11,11,0.6604518890380859
within,Severe,23,23,1,3,11,11,3.399484634399414
within,Severe,23,23,2,3,11,11,4.0599365234375
within,Minimal,23,23,1,2,12,12,0.4085233211517334
within,Minimal,23,23,1,3,12,12,0.9518296718597412
within,Minimal,23,23,2,3,12,12,0.5433063507080078
within,Moderate,23,23,1,2,13,13,4.923454284667969
within,Moderate,23,23,1,3,13,13,7.4181671142578125
within,Moderate,23,23,2,3,13,13,2.4947128295898438
within,Moderate,23,23,1,2,14,14,1.831181526184082
within,Moderate,23,23,1,3,14,14,4.884799003601074
within,Moderate,23,23,2,3,14,14,3.053617477416992
within,Severe,23,23,1,2,15,15,1.405517578125
within,Severe,23,23,1,3,15,15,3.039602279663086
within,Severe,23,23,2,3,15,15,1.634084701538086
within,Minimal,23,23,1,2,16,16,0.19744539260864258
within,Minimal,23,23,1,3,16,16,1.4598476886749268
within,Minimal,23,23,2,3,16,16,1.6572930812835693
within,Mod. Severe,23,23,1,2,17,17,0.9053230285644531
within,Mod. Severe,23,23,1,3,17,17,1.7468509674072266
within,Mod. Severe,23,23,2,3,17,17,0.8415279388427734
within,Severe,23,23,1,2,18,18,0.9643440246582031
within,Severe,23,23,1,3,18,18,2.5323410034179688
within,Severe,23,23,2,3,18,18,3.496685028076172
within,Mild,23,23,1,2,19,19,0.40774059295654297
within,Mild,23,23,1,3,19,19,2.225275993347168
within,Mild,23,23,2,3,19,19,1.817535400390625
within,Moderate,23,23,1,2,20,20,6.771441459655762
within,Moderate,23,23,1,3,20,20,5.232468605041504
within,Moderate,23,23,2,3,20,20,1.5389728546142578
within,Mild,23,23,1,2,21,21,6.33342170715332
within,Mild,23,23,1,3,21,21,6.5161683559417725
within,Mild,23,23,2,3,21,21,0.18274664878845215
within,Severe,23,23,1,2,22,22,4.414205551147461
within,Severe,23,23,1,3,22,22,3.5531692504882812
within,Severe,23,23,2,3,22,22,0.8610363006591797
within,Moderate,23,23,1,2,23,23,5.381755828857422
within,Moderate,23,23,1,3,23,23,4.993695259094238
within,Moderate,23,23,2,3,23,23,0.3880605697631836
within,Mod. Severe,23,23,1,2,24,24,0.49047279357910156
within,Mod. Severe,23,23,1,3,24,24,2.581791877746582
within,Mod. Severe,23,23,2,3,24,24,2.0913190841674805
within,Severe,23,23,1,2,25,25,1.0166893005371094
within,Severe,23,23,1,3,25,25,0.7410945892333984
within,Severe,23,23,2,3,25,25,1.7577838897705078
within,Mod. Severe,23,23,1,2,26,26,0.46953582763671875
within,Mod. Severe,23,23,1,3,26,26,2.1427764892578125
within,Mod. Severe,23,23,2,3,26,26,2.6123123168945312
within,Mild,23,23,1,2,27,27,2.9555892944335938
within,Mild,23,23,1,3,27,27,3.048410415649414
within,Mild,23,23,2,3,27,27,0.09282112121582031
within,Mild,23,23,1,2,28,28,0.15120935440063477
within,Mild,23,23,1,3,28,28,2.2201976776123047
within,Mild,23,23,2,3,28,28,2.06898832321167
within,Severe,23,23,1,2,29,29,2.593751907348633
within,Severe,23,23,1,3,29,29,1.8123588562011719
within,Severe,23,23,2,3,29,29,4.406110763549805
within,Severe,23,23,1,2,30,30,3.7006053924560547
within,Severe,23,23,1,3,30,30,1.341726303100586
within,Severe,23,23,2,3,30,30,2.3588790893554688
within,Mild,23,23,1,2,31,31,0.07412433624267578
within,Mild,23,23,1,3,31,31,0.9573583602905273
within,Mild,23,23,2,3,31,31,1.0314826965332031
within,Severe,23,23,1,2,32,32,2.443197250366211
within,Severe,23,23,1,3,32,32,9.438907623291016
within,Severe,23,23,2,3,32,32,6.995710372924805
within,Severe,23,23,1,2,33,33,1.8062448501586914
within,Severe,23,23,1,3,33,33,4.389028549194336
within,Severe,23,23,2,3,33,33,6.195273399353027
within,Severe,23,23,1,2,34,34,4.144309997558594
within,Severe,23,23,1,3,34,34,0.5461883544921875
within,Severe,23,23,2,3,34,34,3.5981216430664062
within,Mild,23,23,1,2,35,35,2.4821815490722656
within,Mild,23,23,1,3,35,35,1.5744667053222656
within,Mild,23,23,2,3,35,35,0.90771484375
within,Mild,23,23,1,2,36,36,0.6280107498168945
within,Mild,23,23,1,3,36,36,3.710055351257324
within,Mild,23,23,2,3,36,36,3.0820446014404297
within,Severe,23,23,1,2,37,37,4.566621780395508
within,Severe,23,23,1,3,37,37,3.6611804962158203
within,Severe,23,23,2,3,37,37,0.9054412841796875
within,Severe,23,23,1,2,38,38,1.1628494262695312
within,Severe,23,23,1,3,38,38,0.9794044494628906
within,Severe,23,23,2,3,38,38,2.142253875732422
within,Severe,23,23,1,2,39,39,0.7601108551025391
within,Severe,23,23,1,3,39,39,1.650604248046875
within,Severe,23,23,2,3,39,39,2.410715103149414
within,Severe,23,23,1,2,40,40,0.18178367614746094
within,Severe,23,23,1,3,40,40,1.502054214477539
within,Severe,23,23,2,3,40,40,1.683837890625
within,Mod. Severe,23,23,1,2,41,41,1.4680728912353516
within,Mod. Severe,23,23,1,3,41,41,2.0269927978515625
within,Mod. Severe,23,23,2,3,41,41,3.495065689086914
within,Mild,23,23,1,2,42,42,0.5805113315582275
within,Mild,23,23,1,3,42,42,4.58800745010376
within,Mild,23,23,2,3,42,42,4.007496118545532
within,Moderate,23,23,1,2,43,43,2.4604287147521973
within,Moderate,23,23,1,3,43,43,5.414114475250244
within,Moderate,23,23,2,3,43,43,2.953685760498047
within,Severe,23,23,1,2,44,44,1.6855659484863281
within,Severe,23,23,1,3,44,44,3.104381561279297
within,Severe,23,23,2,3,44,44,1.4188156127929688
within,Minimal,23,23,1,2,45,45,0.51267409324646
within,Minimal,23,23,1,3,45,45,0.8161938190460205
within,Minimal,23,23,2,3,45,45,0.30351972579956055
within,Mod. Severe,23,23,1,2,46,46,3.157276153564453
within,Mod. Severe,23,23,1,3,46,46,4.176656723022461
within,Mod. Severe,23,23,2,3,46,46,1.0193805694580078
within,Moderate,23,23,1,2,47,47,6.223556995391846
within,Moderate,23,23,1,3,47,47,4.9597344398498535
within,Moderate,23,23,2,3,47,47,1.2638225555419922
within,Severe,23,23,1,2,48,48,0.5766792297363281
within,Severe,23,23,1,3,48,48,0.98004150390625
within,Severe,23,23,2,3,48,48,0.4033622741699219
within,Minimal,23,23,1,2,49,49,0.7318792343139648
within,Minimal,23,23,1,3,49,49,0.4552628993988037
within,Minimal,23,23,2,3,49,49,0.27661633491516113
within,Severe,23,23,1,2,50,50,1.0665254592895508
within,Severe,23,23,1,3,50,50,4.436074256896973
within,Severe,23,23,2,3,50,50,3.369548797607422
within,Moderate,23,23,1,2,51,51,5.091078758239746
within,Moderate,23,23,1,3,51,51,1.7484283447265625
within,Moderate,23,23,2,3,51,51,3.3426504135131836
within,Minimal,23,23,1,2,52,52,0.2982969284057617
within,Minimal,23,23,1,3,52,52,0.26403486728668213
within,Minimal,23,23,2,3,52,52,0.5623317956924438
within,Moderate,23,23,1,2,53,53,0.5591316223144531
within,Moderate,23,23,1,3,53,53,2.5774688720703125
within,Moderate,23,23,2,3,53,53,2.0183372497558594
within,Mild,23,23,1,2,54,54,2.7663183212280273
within,Mild,23,23,1,3,54,54,1.8114633560180664
within,Mild,23,23,2,3,54,54,4.577781677246094
within,Severe,23,23,1,2,55,55,2.7906875610351562
within,Severe,23,23,1,3,55,55,1.2898616790771484
within,Severe,23,23,2,3,55,55,1.5008258819580078
within,Mild,23,23,1,2,56,56,0.031121253967285156
within,Mild,23,23,1,3,56,56,1.4745368957519531
within,Mild,23,23,2,3,56,56,1.443415641784668
within,Severe,23,23,1,2,57,57,0.088836669921875
within,Severe,23,23,1,3,57,57,0.4791755676269531
within,Severe,23,23,2,3,57,57,0.3903388977050781
within,Mild,23,23,1,2,58,58,3.128877639770508
within,Mild,23,23,1,3,58,58,2.837141513824463
within,Mild,23,23,2,3,58,58,5.966019153594971
within,Mild,23,23,1,2,59,59,0.29654645919799805
within,Mild,23,23,1,3,59,59,10.671331405639648
within,Mild,23,23,2,3,59,59,10.967877864837646
within,Moderate,47,47,1,2,0,0,0.7095165252685547
within,Moderate,47,47,1,3,0,0,3.1194634437561035
within,Moderate,47,47,2,3,0,0,2.409946918487549
within,Minimal,47,47,1,2,1,1,1.8369207382202148
within,Minimal,47,47,1,3,1,1,4.648517608642578
within,Minimal,47,47,2,3,1,1,6.485438346862793
within,Minimal,47,47,1,2,2,2,0.6026706695556641
within,Minimal,47,47,1,3,2,2,0.3392404317855835
within,Minimal,47,47,2,3,2,2,0.26343023777008057
within,Moderate,47,47,1,2,3,3,3.7417640686035156
within,Moderate,47,47,1,3,3,3,5.097151279449463
within,Moderate,47,47,2,3,3,3,8.838915348052979
within,Moderate,47,47,1,2,4,4,1.8702211380004883
within,Moderate,47,47,1,3,4,4,3.7143640518188477
within,Moderate,47,47,2,3,4,4,5.584585189819336
within,Severe,47,47,1,2,5,5,3.529684066772461
within,Severe,47,47,1,3,5,5,4.126520156860352
within,Severe,47,47,2,3,5,5,0.5968360900878906
within,Mod. Severe,47,47,1,2,6,6,6.210235595703125
within,Mod. Severe,47,47,1,3,6,6,3.121090888977051
within,Mod. Severe,47,47,2,3,6,6,3.089144706726074
within,Mod. Severe,47,47,1,2,7,7,2.885805130004883
within,Mod. Severe,47,47,1,3,7,7,4.347134590148926
within,Mod. Severe,47,47,2,3,7,7,1.461329460144043
within,Minimal,47,47,1,2,8,8,0.15261131525039673
within,Minimal,47,47,1,3,8,8,0.1997619867324829
within,Minimal,47,47,2,3,8,8,0.35237330198287964
within,Mild,47,47,1,2,9,9,7.778099536895752
within,Mild,47,47,1,3,9,9,2.3616628646850586
within,Mild,47,47,2,3,9,9,5.416436672210693
within,Moderate,47,47,1,2,10,10,1.8916606903076172
within,Moderate,47,47,1,3,10,10,0.13617992401123047
within,Moderate,47,47,2,3,10,10,1.7554807662963867
within,Severe,47,47,1,2,11,11,1.8528385162353516
within,Severe,47,47,1,3,11,11,1.284097671508789
within,Severe,47,47,2,3,11,11,0.5687408447265625
within,Minimal,47,47,1,2,12,12,0.27103209495544434
within,Minimal,47,47,1,3,12,12,0.482780396938324
within,Minimal,47,47,2,3,12,12,0.7538124918937683
within,Moderate,47,47,1,2,13,13,4.71389627456665
within,Moderate,47,47,1,3,13,13,5.922967910766602
within,Moderate,47,47,2,3,13,13,10.636864185333252
within,Moderate,47,47,1,2,14,14,2.504690170288086
within,Moderate,47,47,1,3,14,14,1.520371437072754
within,Moderate,47,47,2,3,14,14,0.984318733215332
within,Severe,47,47,1,2,15,15,0.2603645324707031
within,Severe,47,47,1,3,15,15,2.5461273193359375
within,Severe,47,47,2,3,15,15,2.8064918518066406
within,Minimal,47,47,1,2,16,16,1.3611845970153809
within,Minimal,47,47,1,3,16,16,0.32088279724121094
within,Minimal,47,47,2,3,16,16,1.04030179977417
within,Mod. Severe,47,47,1,2,17,17,5.966300964355469
within,Mod. Severe,47,47,1,3,17,17,4.768243789672852
within,Mod. Severe,47,47,2,3,17,17,1.1980571746826172
within,Severe,47,47,1,2,18,18,0.22416305541992188
within,Severe,47,47,1,3,18,18,1.2792587280273438
within,Severe,47,47,2,3,18,18,1.0550956726074219
within,Mild,47,47,1,2,19,19,1.9312057495117188
within,Mild,47,47,1,3,19,19,0.01934814453125
within,Mild,47,47,2,3,19,19,1.9505538940429688
within,Moderate,47,47,1,2,20,20,5.07494592666626
within,Moderate,47,47,1,3,20,20,3.0548343658447266
within,Moderate,47,47,2,3,20,20,2.020111560821533
within,Mild,47,47,1,2,21,21,5.578814506530762
within,Mild,47,47,1,3,21,21,1.3866539001464844
within,Mild,47,47,2,3,21,21,6.965468406677246
within,Severe,47,47,1,2,22,22,0.046733856201171875
within,Severe,47,47,1,3,22,22,0.6729393005371094
within,Severe,47,47,2,3,22,22,0.6262054443359375
within,Moderate,47,47,1,2,23,23,3.420466423034668
within,Moderate,47,47,1,3,23,23,7.048006534576416
within,Moderate,47,47,2,3,23,23,3.627540111541748
within,Mod. Severe,47,47,1,2,24,24,3.0300140380859375
within,Mod. Severe,47,47,1,3,24,24,3.066896438598633
within,Mod. Severe,47,47,2,3,24,24,0.03688240051269531
within,Severe,47,47,1,2,25,25,0.2945671081542969
within,Severe,47,47,1,3,25,25,4.550975799560547
within,Severe,47,47,2,3,25,25,4.845542907714844
within,Mod. Severe,47,47,1,2,26,26,2.115589141845703
within,Mod. Severe,47,47,1,3,26,26,2.119720458984375
within,Mod. Severe,47,47,2,3,26,26,0.004131317138671875
within,Mild,47,47,1,2,27,27,0.2802557945251465
within,Mild,47,47,1,3,27,27,0.30776453018188477
within,Mild,47,47,2,3,27,27,0.5880203247070312
within,Mild,47,47,1,2,28,28,1.5544495582580566
within,Mild,47,47,1,3,28,28,0.1617441177368164
within,Mild,47,47,2,3,28,28,1.3927054405212402
within,Severe,47,47,1,2,29,29,0.6197185516357422
within,Severe,47,47,1,3,29,29,1.3382549285888672
within,Severe,47,47,2,3,29,29,1.9579734802246094
within,Severe,47,47,1,2,30,30,2.5643081665039062
within,Severe,47,47,1,3,30,30,0.9110450744628906
within,Severe,47,47,2,3,30,30,1.6532630920410156
within,Mild,47,47,1,2,31,31,4.61281681060791
within,Mild,47,47,1,3,31,31,1.4232821464538574
within,Mild,47,47,2,3,31,31,3.1895346641540527
within,Severe,47,47,1,2,32,32,1.887044906616211
within,Severe,47,47,1,3,32,32,0.19213104248046875
within,Severe,47,47,2,3,32,32,2.0791759490966797
within,Severe,47,47,1,2,33,33,1.2269020080566406
within,Severe,47,47,1,3,33,33,4.31306266784668
within,Severe,47,47,2,3,33,33,3.086160659790039
within,Severe,47,47,1,2,34,34,0.3158988952636719
within,Severe,47,47,1,3,34,34,0.37348365783691406
within,Severe,47,47,2,3,34,34,0.6893825531005859
within,Mild,47,47,1,2,35,35,0.2828826904296875
within,Mild,47,47,1,3,35,35,0.5003142356872559
within,Mild,47,47,2,3,35,35,0.21743154525756836
within,Mild,47,47,1,2,36,36,2.425649642944336
within,Mild,47,47,1,3,36,36,4.959259033203125
within,Mild,47,47,2,3,36,36,7.384908676147461
within,Severe,47,47,1,2,37,37,1.355905532836914
within,Severe,47,47,1,3,37,37,1.127676010131836
within,Severe,47,47,2,3,37,37,2.48358154296875
within,Severe,47,47,1,2,38,38,1.6549816131591797
within,Severe,47,47,1,3,38,38,0.9956169128417969
within,Severe,47,47,2,3,38,38,0.6593647003173828
within,Severe,47,47,1,2,39,39,4.736310958862305
within,Severe,47,47,1,3,39,39,4.734077453613281
within,Severe,47,47,2,3,39,39,0.0022335052490234375
within,Severe,47,47,1,2,40,40,6.510092735290527
within,Severe,47,47,1,3,40,40,7.480351448059082
within,Severe,47,47,2,3,40,40,0.9702587127685547
within,Mod. Severe,47,47,1,2,41,41,1.0192012786865234
within,Mod. Severe,47,47,1,3,41,41,0.7679567337036133
within,Mod. Severe,47,47,2,3,41,41,1.7871580123901367
within,Mild,47,47,1,2,42,42,0.9439311027526855
within,Mild,47,47,1,3,42,42,3.992824077606201
within,Mild,47,47,2,3,42,42,4.936755180358887
within,Moderate,47,47,1,2,43,43,2.1353702545166016
within,Moderate,47,47,1,3,43,43,2.4719696044921875
within,Moderate,47,47,2,3,43,43,0.33659934997558594
within,Severe,47,47,1,2,44,44,0.6878395080566406
within,Severe,47,47,1,3,44,44,1.6232719421386719
within,Severe,47,47,2,3,44,44,0.9354324340820312
within,Minimal,47,47,1,2,45,45,0.09943366050720215
within,Minimal,47,47,1,3,45,45,0.28642743825912476
within,Minimal,47,47,2,3,45,45,0.1869937777519226
within,Mod. Severe,47,47,1,2,46,46,0.8580551147460938
within,Mod. Severe,47,47,1,3,46,46,4.78010368347168
within,Mod. Severe,47,47,2,3,46,46,5.638158798217773
within,Moderate,47,47,1,2,47,47,1.9166507720947266
within,Moderate,47,47,1,3,47,47,4.137927055358887
within,Moderate,47,47,2,3,47,47,2.22127628326416
within,Severe,47,47,1,2,48,48,0.3376636505126953
within,Severe,47,47,1,3,48,48,0.8498878479003906
within,Severe,47,47,2,3,48,48,1.187551498413086
within,Minimal,47,47,1,2,49,49,0.3593754768371582
